session_id,station_id,user_id,energy_kwh,kwh_requested,shortfall_kwh,idle_h,p2_label
1_1_191_778_2018-10-22 14:31:56.186463,1-1-191-778,,,,,-0.01611111111111111,UNCLAIMED_NO_DATA
1_1_191_778_2018-10-22 15:40:14.529342,1-1-191-778,user-444,,5.56,,8.013055555555555,ENERGY_MET
1_1_191_778_2018-10-23 14:52:38.453643,1-1-191-778,user-474,,33.75,,0.0016666666666666668,ENERGY_MET
1_1_191_778_2018-10-24 14:32:39.916548,1-1-191-778,user-410,,5.0,,1.7291666666666667,ENERGY_MET
1_1_191_778_2018-10-25 14:52:57.999631,1-1-191-778,user-443,,20.0,,5.820277777777778,ENERGY_MET
1_1_191_778_2018-10-29 14:17:23.191385,1-1-191-778,user-368,,12.0,,7.541111111111111,ENERGY_MET
1_1_191_778_2018-10-30 15:01:04.146486,1-1-191-778,user-630,,12.0,,6.663333333333333,ENERGY_MET
1_1_191_778_2018-10-31 14:46:45.278285,1-1-191-778,user-474,,30.0,,6.411388888888889,ENERGY_MET
1_1_191_778_2018-11-01 15:05:16.800371,1-1-191-778,user-444,,5.56,,5.753611111111111,ENERGY_MET
1_1_191_778_2018-11-02 15:19:05.489104,1-1-191-778,user-400,,8.0,,2.457777777777778,ENERGY_MET
1_1_191_778_2018-11-05 15:42:43.963612,1-1-191-778,user-410,,5.0,,3.455,ENERGY_MET
1_1_191_778_2018-11-06 15:59:17.212733,1-1-191-778,user-444,,5.56,,8.100555555555555,ENERGY_MET
1_1_191_778_2018-11-08 14:10:31.727242,1-1-191-778,user-439,,49.79,,5.550833333333333,ENERGY_MET
1_1_191_778_2018-11-08 23:49:01.561193,1-1-191-778,user-1078,,32.0,,0.001388888888888889,ENERGY_MET
1_1_191_778_2018-11-12 15:51:33.062123,1-1-191-778,,,,,0.1711111111111111,UNCLAIMED_NO_DATA
1_1_191_778_2018-11-12 19:35:54.781551,1-1-191-778,user-425,,12.0,,50.055277777777775,ENERGY_MET
1_1_191_778_2018-11-15 15:45:34.832284,1-1-191-778,,,,,2.8022222222222224,UNCLAIMED_NO_DATA
1_1_191_778_2018-11-16 15:50:06.971359,1-1-191-778,,,,,5.015555555555555,UNCLAIMED_NO_DATA
1_1_191_778_2018-11-19 16:21:54.455506,1-1-191-778,user-361,,48.0,,0.005,ENERGY_MET
1_1_191_778_2018-11-20 15:53:00.911435,1-1-191-778,user-742,,8.0,,2.8872222222222224,ENERGY_MET
1_1_191_778_2018-11-20 21:01:10.894309,1-1-191-778,user-742,,8.0,,2.7725,ENERGY_MET
1_1_191_778_2018-11-26 16:02:36.575587,1-1-191-778,user-342,,90.0,,0.001388888888888889,ENERGY_MET
1_1_191_778_2018-11-27 15:43:18.182371,1-1-191-778,user-526,,20.0,,6.741944444444444,ENERGY_MET
1_1_191_778_2018-11-28 15:51:11.455014,1-1-191-778,user-382,,16.0,,6.801111111111111,ENERGY_MET
1_1_191_778_2018-11-29 16:32:49.818892,1-1-191-778,,,,,0.13166666666666665,UNCLAIMED_NO_DATA
1_1_191_778_2018-11-29 18:26:07.509925,1-1-191-778,user-1078,,24.0,,1.4013888888888888,ENERGY_MET
1_1_191_778_2018-11-29 21:50:46.737482,1-1-191-778,user-1281,,33.0,,0.006666666666666667,ENERGY_MET
1_1_191_778_2018-11-30 16:15:09.647349,1-1-191-778,user-983,,4.0,,4.738888888888889,ENERGY_MET
1_1_191_778_2018-11-30 23:13:17.905061,1-1-191-778,user-551,,12.0,,0.8441666666666666,ENERGY_MET
1_1_191_778_2018-12-03 14:46:37.702312,1-1-191-778,user-730,,68.75,,0.0033333333333333335,ENERGY_MET
1_1_191_778_2018-12-04 15:55:35.511307,1-1-191-778,user-440,,10.0,,8.3075,ENERGY_MET
1_1_191_778_2018-12-05 15:35:53.534541,1-1-191-778,user-335,,15.125,,3.471388888888889,ENERGY_MET
1_1_191_778_2018-12-06 15:56:58.248887,1-1-191-778,,,,,0.29138888888888886,UNCLAIMED_NO_DATA
1_1_191_778_2018-12-06 19:46:27.289965,1-1-191-778,user-444,,5.56,,4.180555555555555,ENERGY_MET
1_1_191_778_2018-12-10 16:05:11.214880,1-1-191-778,user-436,,35.0,,5.050833333333333,ENERGY_MET
1_1_191_778_2018-12-12 16:11:25.406819,1-1-191-778,user-630,,12.0,,0.001388888888888889,ENERGY_MET
1_1_191_778_2018-12-12 20:57:46.982592,1-1-191-778,user-1471,,20.0,,2.285833333333333,ENERGY_MET
1_1_191_778_2018-12-13 16:10:58.020211,1-1-191-778,user-444,,5.56,,7.184444444444445,ENERGY_MET
1_1_191_778_2018-12-14 15:41:20.733553,1-1-191-778,user-581,,44.71,,1.5161111111111112,ENERGY_MET
1_1_191_778_2018-12-17 16:08:24.552961,1-1-191-778,user-1472,,6.0,,4.064166666666667,ENERGY_MET
1_1_191_778_2018-12-17 21:01:51.854927,1-1-191-778,user-943,,20.0,,2.936111111111111,ENERGY_MET
1_1_191_778_2018-12-18 15:30:38.684383,1-1-191-778,user-474,,44.1,,7.0936111111111115,ENERGY_MET
1_1_191_778_2018-12-19 16:07:03.487554,1-1-191-778,user-444,,5.56,,0.48944444444444446,ENERGY_MET
1_1_191_778_2018-12-19 19:02:40.753364,1-1-191-778,user-362,,28.6,,0.5455555555555556,ENERGY_MET
1_1_191_778_2018-12-20 16:14:31.382443,1-1-191-778,,,,,0.5005555555555555,UNCLAIMED_NO_DATA
1_1_191_778_2018-12-20 21:29:58.794091,1-1-191-778,user-381,,40.0,,0.0011111111111111111,ENERGY_MET
1_1_191_778_2019-01-02 16:12:01.555337,1-1-191-778,user-1472,,6.0,,8.343333333333334,ENERGY_MET
1_1_191_778_2019-01-03 16:23:23.229037,1-1-191-778,user-361,,48.0,,3.285,ENERGY_MET
1_1_191_778_2019-01-07 15:45:22.556635,1-1-191-778,,,,,0.5002777777777778,UNCLAIMED_NO_DATA
1_1_191_778_2019-01-07 22:41:02.139237,1-1-191-778,user-410,,7.5,,0.6675,ENERGY_MET
1_1_191_778_2019-01-08 15:44:38.023241,1-1-191-778,user-335,,15.125,,1.333611111111111,ENERGY_MET
1_1_191_778_2019-01-09 15:32:29.045055,1-1-191-778,user-396,,75.0,,0.0011111111111111111,ENERGY_MET
1_1_191_778_2019-01-10 15:40:18.500857,1-1-191-778,user-376,,9.75,,6.134722222222222,ENERGY_MET
1_1_191_778_2019-01-11 15:28:28.832014,1-1-191-778,user-1471,,16.0,,8.438611111111111,ENERGY_MET
1_1_191_778_2019-01-14 15:30:38.786552,1-1-191-778,user-474,,44.1,,2.115,ENERGY_MET
1_1_191_778_2019-01-15 15:36:01.920504,1-1-191-778,user-390,,10.0,,5.641944444444444,ENERGY_MET
1_1_191_778_2019-01-16 15:35:30.294331,1-1-191-778,user-474,,35.28,,0.001388888888888889,ENERGY_MET
1_1_191_778_2019-01-17 15:14:45.033857,1-1-191-778,user-368,,12.0,,8.21888888888889,ENERGY_MET
1_1_191_778_2019-01-22 15:26:19.072654,1-1-191-778,user-1277,,20.0,,5.393611111111111,ENERGY_MET
1_1_191_778_2019-01-23 15:33:04.718656,1-1-191-778,user-410,,7.5,,0.5233333333333333,ENERGY_MET
1_1_191_778_2019-01-24 14:15:15.192813,1-1-191-778,user-439,,52.25,,7.551388888888889,ENERGY_MET
1_1_191_778_2019-01-25 13:55:48.846624,1-1-191-778,user-439,,52.25,,0.9283333333333333,ENERGY_MET
1_1_191_778_2019-01-28 13:55:05.918214,1-1-191-778,user-439,,52.25,,1.5402777777777779,ENERGY_MET
1_1_191_778_2019-01-29 00:50:35.202970,1-1-191-778,user-756,,28.55,,0.0011111111111111111,ENERGY_MET
1_1_191_778_2019-01-29 15:43:08.635392,1-1-191-778,user-828,,8.0,,3.6233333333333335,ENERGY_MET
1_1_191_778_2019-01-30 15:35:31.660857,1-1-191-778,user-828,,8.0,,1.0083333333333333,ENERGY_MET
1_1_191_778_2019-01-31 15:24:25.117649,1-1-191-778,user-828,,8.0,,0.7127777777777777,ENERGY_MET
1_1_191_778_2019-02-04 15:42:01.510667,1-1-191-778,user-1626,,28.0,,6.878888888888889,ENERGY_MET
1_1_191_778_2019-02-05 00:27:11.560965,1-1-191-778,,,,,0.0011111111111111111,UNCLAIMED_NO_DATA
1_1_191_778_2019-02-05 15:32:02.451873,1-1-191-778,user-474,,57.33,,5.389166666666667,ENERGY_MET
1_1_191_778_2019-02-06 15:36:23.958280,1-1-191-778,user-410,,7.5,,0.7636111111111111,ENERGY_MET
1_1_191_778_2019-02-07 15:40:14.994764,1-1-191-778,user-386,,10.0,,5.935277777777777,ENERGY_MET
1_1_191_778_2019-02-08 15:37:45.012832,1-1-191-778,user-1461,,180.0,,3.4516666666666667,ENERGY_MET
1_1_191_778_2019-02-08 21:44:19.753309,1-1-191-778,user-1370,,34.32,,0.001388888888888889,ENERGY_MET
1_1_191_778_2019-02-11 15:35:15.078965,1-1-191-778,user-345,,16.0,,1.9508333333333334,ENERGY_MET
1_1_191_778_2019-02-12 15:20:47.938578,1-1-191-778,user-581,,42.5,,5.815,ENERGY_MET
1_1_191_778_2019-02-13 15:22:42.287435,1-1-191-778,user-828,,8.0,,2.5855555555555556,ENERGY_MET
1_1_191_778_2019-02-13 22:05:30.754736,1-1-191-778,user-1754,,53.59,,0.001388888888888889,ENERGY_MET
1_1_191_778_2019-02-14 15:11:59.956296,1-1-191-778,user-828,,8.0,,2.7377777777777776,ENERGY_MET
1_1_191_778_2019-02-19 15:36:29.342351,1-1-191-778,user-443,,16.0,,0.003611111111111111,ENERGY_MET
1_1_191_778_2019-02-20 15:25:42.988634,1-1-191-778,user-828,,8.0,,2.914722222222222,ENERGY_MET
1_1_191_778_2019-02-20 22:59:52.945765,1-1-191-778,user-1564,,9.0,,0.001388888888888889,ENERGY_MET
1_1_191_778_2019-02-21 16:05:43.013366,1-1-191-778,user-828,,8.0,,3.649722222222222,ENERGY_MET
1_1_191_778_2019-02-22 15:56:58.465482,1-1-191-778,user-345,,16.0,,0.0011111111111111111,ENERGY_MET
1_1_191_778_2019-02-22 18:07:17.323369,1-1-191-778,user-1060,,20.0,,2.937222222222222,ENERGY_MET
1_1_191_778_2019-02-25 15:06:55.859103,1-1-191-778,user-1281,,75.0,,0.22444444444444445,ENERGY_MET
1_1_191_778_2019-02-26 15:25:34.960003,1-1-191-778,user-630,,20.0,,2.642777777777778,ENERGY_MET
1_1_191_778_2019-02-26 22:46:48.727555,1-1-191-778,user-420,,24.0,,0.001388888888888889,ENERGY_MET
1_1_191_780_2018-09-07 14:55:25.516387,1-1-191-780,,,,,,UNCLAIMED_NO_DATA
1_1_191_780_2018-09-10 14:09:22.594139,1-1-191-780,,,,,,UNCLAIMED_NO_DATA
1_1_191_780_2018-09-17 14:11:57.217601,1-1-191-780,,,,,,UNCLAIMED_NO_DATA
1_1_191_780_2018-09-18 15:35:00.487297,1-1-191-780,,,,,,UNCLAIMED_NO_DATA
1_1_191_780_2018-09-19 15:32:18.768106,1-1-191-780,,,,,,UNCLAIMED_NO_DATA
1_1_191_780_2018-09-20 15:26:47.516566,1-1-191-780,,,,,,UNCLAIMED_NO_DATA
1_1_191_780_2018-09-21 14:46:27.551092,1-1-191-780,,,,,,UNCLAIMED_NO_DATA
1_1_191_780_2018-09-24 14:26:00.808701,1-1-191-780,user-410,,5.0,,,ENERGY_MET
1_1_191_780_2018-09-25 18:01:13.391860,1-1-191-780,,,,,,UNCLAIMED_NO_DATA
1_1_191_780_2018-09-26 15:21:58.399583,1-1-191-780,user-171,,12.5,,,ENERGY_MET
1_1_191_780_2018-09-27 15:33:28.071567,1-1-191-780,user-526,,20.0,,,ENERGY_MET
1_1_191_780_2018-10-01 15:36:16.379611,1-1-191-780,,,,,,UNCLAIMED_NO_DATA
1_1_191_780_2018-10-02 15:18:08.846195,1-1-191-780,user-630,,12.0,,,ENERGY_MET
1_1_191_780_2018-10-03 13:56:57.720547,1-1-191-780,,,,,,UNCLAIMED_NO_DATA
1_1_191_780_2018-10-04 14:09:26.197631,1-1-191-780,,,,,,UNCLAIMED_NO_DATA
1_1_191_780_2018-10-05 14:08:15.017222,1-1-191-780,,,,,,UNCLAIMED_NO_DATA
1_1_191_780_2018-10-08 13:55:09.619471,1-1-191-780,,,,,,UNCLAIMED_NO_DATA
1_1_191_780_2018-10-08 19:06:36.792755,1-1-191-780,,,,,0.37694444444444447,UNCLAIMED_NO_DATA
1_1_191_780_2018-10-09 14:04:20.990925,1-1-191-780,,,,,4.447777777777778,UNCLAIMED_NO_DATA
1_1_191_780_2018-10-10 14:09:59.663269,1-1-191-780,,,,,5.243611111111111,UNCLAIMED_NO_DATA
1_1_191_780_2018-10-11 14:25:21.394981,1-1-191-780,,,,,3.2930555555555556,UNCLAIMED_NO_DATA
1_1_191_780_2018-10-15 14:50:30.782768,1-1-191-780,,,,,1.7372222222222222,UNCLAIMED_NO_DATA
1_1_191_780_2018-10-15 21:44:04.047648,1-1-191-780,user-394,,21.42,,0.001388888888888889,ENERGY_MET
1_1_191_780_2018-10-16 15:24:30.439036,1-1-191-780,user-171,,9.99,,5.812777777777778,ENERGY_MET
1_1_191_780_2018-10-17 15:32:38.613959,1-1-191-780,user-337,,12.5,,4.306388888888889,ENERGY_MET
1_1_191_780_2018-10-18 15:10:30.080828,1-1-191-780,user-382,,16.0,,0.0011111111111111111,ENERGY_MET
1_1_191_780_2018-10-19 15:20:48.598651,1-1-191-780,user-476,,16.65,,4.109444444444445,ENERGY_MET
1_1_191_780_2018-10-22 14:30:49.080407,1-1-191-780,user-592,,20.0,,6.574722222222222,ENERGY_MET
1_1_191_780_2018-10-23 14:46:46.308010,1-1-191-780,user-592,,20.0,,7.401111111111111,ENERGY_MET
1_1_191_780_2018-10-24 14:41:38.603287,1-1-191-780,,,,,1.4280555555555556,UNCLAIMED_NO_DATA
1_1_191_780_2018-10-24 19:08:26.053687,1-1-191-780,user-393,,37.5,,0.9569444444444445,ENERGY_MET
1_1_191_780_2018-10-25 14:48:59.651270,1-1-191-780,user-592,,20.0,,7.184444444444445,ENERGY_MET
1_1_191_780_2018-10-29 14:40:46.051308,1-1-191-780,user-597,,12.0,,3.4855555555555555,ENERGY_MET
1_1_191_780_2018-10-29 22:07:07.273674,1-1-191-780,,,,,4.3975,UNCLAIMED_NO_DATA
1_1_191_780_2018-10-30 14:34:47.238831,1-1-191-780,user-592,,20.0,,9.293888888888889,ENERGY_MET
1_1_191_780_2018-10-31 14:26:30.281855,1-1-191-780,user-592,,20.0,,8.376388888888888,ENERGY_MET
1_1_191_780_2018-11-01 14:24:00.272332,1-1-191-780,user-592,,20.0,,8.256666666666666,ENERGY_MET
1_1_191_780_2018-11-02 15:05:06.796433,1-1-191-780,user-597,,12.0,,4.088611111111111,ENERGY_MET
1_1_191_780_2018-11-05 14:55:50.387835,1-1-191-780,user-730,,12.0,,2.881388888888889,ENERGY_MET
1_1_191_780_2018-11-06 15:33:59.682281,1-1-191-780,user-592,,40.0,,8.465,ENERGY_MET
1_1_191_780_2018-11-07 15:14:06.301643,1-1-191-780,user-581,,26.3,,4.0536111111111115,ENERGY_MET
1_1_191_780_2018-11-08 14:58:31.717044,1-1-191-780,user-581,,26.3,,5.804166666666666,ENERGY_MET
1_1_191_780_2018-11-12 14:49:05.797784,1-1-191-780,user-730,,30.0,,0.0011111111111111111,ENERGY_MET
1_1_191_780_2018-11-13 14:18:36.821720,1-1-191-780,user-521,,16.0,,2.0483333333333333,ENERGY_MET
1_1_191_780_2018-11-13 20:13:48.293756,1-1-191-780,user-428,,16.65,,0.001388888888888889,ENERGY_MET
1_1_191_780_2018-11-14 16:21:09.765323,1-1-191-780,user-386,,10.0,,0.0025,ENERGY_MET
1_1_191_780_2018-11-14 18:07:49.390436,1-1-191-780,user-361,,36.0,,3.516388888888889,ENERGY_MET
1_1_191_780_2018-11-16 15:42:35.728040,1-1-191-780,user-730,,24.0,,0.125,ENERGY_MET
1_1_191_780_2018-11-16 22:22:46.497742,1-1-191-780,user-628,,32.0,,0.005555555555555556,ENERGY_MET
1_1_191_780_2018-11-19 15:30:25.434603,1-1-191-780,user-592,,40.0,,8.245,ENERGY_MET
1_1_191_780_2018-11-20 15:27:11.983914,1-1-191-780,user-592,,40.0,,8.435277777777777,ENERGY_MET
1_1_191_780_2018-11-27 15:26:48.695153,1-1-191-780,user-592,,40.0,,7.4383333333333335,ENERGY_MET
1_1_191_780_2018-11-28 15:23:43.060571,1-1-191-780,user-592,,40.0,,8.448611111111111,ENERGY_MET
1_1_191_780_2018-11-29 15:32:10.929929,1-1-191-780,user-592,,40.0,,7.273888888888889,ENERGY_MET
1_1_191_780_2018-11-30 15:47:10.855095,1-1-191-780,user-526,,24.0,,0.47638888888888886,ENERGY_MET
1_1_191_780_2018-11-30 20:27:23.706161,1-1-191-780,user-428,,16.65,,0.001388888888888889,ENERGY_MET
1_1_191_780_2018-12-03 15:40:25.106244,1-1-191-780,user-526,,24.0,,6.785833333333334,ENERGY_MET
1_1_191_780_2018-12-04 15:46:23.265928,1-1-191-780,user-611,,57.0,,0.006944444444444444,ENERGY_MET
1_1_191_780_2018-12-05 15:23:23.504893,1-1-191-780,user-592,,40.0,,7.878333333333333,ENERGY_MET
1_1_191_780_2018-12-06 16:09:05.746849,1-1-191-780,user-342,,90.0,,0.0011111111111111111,ENERGY_MET
1_1_191_780_2018-12-10 15:55:04.008085,1-1-191-780,user-476,,16.65,,6.311944444444444,ENERGY_MET
1_1_191_780_2018-12-11 16:10:05.932972,1-1-191-780,,,,,2.1094444444444442,UNCLAIMED_NO_DATA
1_1_191_780_2018-12-12 15:23:27.532058,1-1-191-780,user-592,,40.0,,8.79888888888889,ENERGY_MET
1_1_191_780_2018-12-13 14:56:27.396451,1-1-191-780,user-730,,52.25,,0.7938888888888889,ENERGY_MET
1_1_191_780_2018-12-14 14:52:20.327504,1-1-191-780,user-730,,24.75,,0.9527777777777777,ENERGY_MET
1_1_191_780_2018-12-17 15:23:50.376723,1-1-191-780,user-592,,40.0,,9.314444444444444,ENERGY_MET
1_1_191_780_2018-12-18 15:23:16.817785,1-1-191-780,user-592,,40.0,,6.922777777777778,ENERGY_MET
1_1_191_780_2018-12-19 15:45:20.507148,1-1-191-780,user-335,,15.125,,3.7491666666666665,ENERGY_MET
1_1_191_780_2018-12-20 16:07:39.845655,1-1-191-780,user-372,,12.0,,6.029444444444445,ENERGY_MET
1_1_191_780_2019-01-02 16:31:38.460608,1-1-191-780,,,,,1.7027777777777777,UNCLAIMED_NO_DATA
1_1_191_780_2019-01-02 20:26:34.209929,1-1-191-780,user-394,,21.42,,4.81,ENERGY_MET
1_1_191_780_2019-01-03 16:07:00.101252,1-1-191-780,user-390,,10.0,,5.4558333333333335,ENERGY_MET
1_1_191_780_2019-01-07 15:53:02.097244,1-1-191-780,user-373,,20.0,,4.280833333333334,ENERGY_MET
1_1_191_780_2019-01-08 15:25:42.300034,1-1-191-780,user-390,,10.0,,6.524166666666667,ENERGY_MET
1_1_191_780_2019-01-09 15:00:48.084822,1-1-191-780,user-730,,49.5,,1.9266666666666667,ENERGY_MET
1_1_191_780_2019-01-10 15:41:32.472295,1-1-191-780,user-1370,,34.32,,2.1622222222222223,ENERGY_MET
1_1_191_780_2019-01-11 15:25:36.855307,1-1-191-780,user-592,,40.0,,7.8869444444444445,ENERGY_MET
1_1_191_780_2019-01-14 14:53:16.062491,1-1-191-780,user-730,,44.0,,0.6725,ENERGY_MET
1_1_191_780_2019-01-15 15:05:44.409332,1-1-191-780,user-1180,,12.0,,5.923333333333333,ENERGY_MET
1_1_191_780_2019-01-16 15:38:14.192194,1-1-191-780,user-335,,15.125,,2.995,ENERGY_MET
1_1_191_780_2019-01-17 15:31:55.360385,1-1-191-780,user-410,,7.5,,1.9847222222222223,ENERGY_MET
1_1_191_780_2019-01-17 23:15:01.253414,1-1-191-780,user-220,,15.0,,0.0033333333333333335,ENERGY_MET
1_1_191_780_2019-01-22 14:50:06.496062,1-1-191-780,user-730,,38.85,,0.0025,ENERGY_MET
1_1_191_780_2019-01-23 15:23:39.627904,1-1-191-780,user-351,,33.0,,0.0025,ENERGY_MET
1_1_191_780_2019-01-23 19:48:59.986619,1-1-191-780,user-420,,20.0,,2.187222222222222,ENERGY_MET
1_1_191_780_2019-01-24 15:39:36.778635,1-1-191-780,user-592,,41.28,,7.6691666666666665,ENERGY_MET
1_1_191_780_2019-01-25 15:24:26.001326,1-1-191-780,user-592,,41.28,,4.7716666666666665,ENERGY_MET
1_1_191_780_2019-01-25 21:48:35.110916,1-1-191-780,user-396,,75.0,,0.0011111111111111111,ENERGY_MET
1_1_191_780_2019-01-28 15:25:55.382144,1-1-191-780,user-1277,,20.0,,3.894722222222222,ENERGY_MET
1_1_191_780_2019-01-29 15:38:15.859836,1-1-191-780,user-335,,15.125,,4.004444444444444,ENERGY_MET
1_1_191_780_2019-01-30 15:33:15.938183,1-1-191-780,user-373,,16.0,,2.4433333333333334,ENERGY_MET
1_1_191_780_2019-01-31 15:33:47.061966,1-1-191-780,user-428,,16.65,,1.57,ENERGY_MET
1_1_191_780_2019-01-31 21:25:21.751274,1-1-191-780,user-458,,42.0,,0.0025,ENERGY_MET
1_1_191_780_2019-02-04 15:02:52.433159,1-1-191-780,user-730,,38.85,,0.8944444444444445,ENERGY_MET
1_1_191_780_2019-02-05 15:24:08.453593,1-1-191-780,user-1277,,20.0,,4.244166666666667,ENERGY_MET
1_1_191_780_2019-02-06 15:36:05.065635,1-1-191-780,user-537,,27.5,,0.001388888888888889,ENERGY_MET
1_1_191_780_2019-02-06 19:44:16.915773,1-1-191-780,user-372,,24.0,,1.826111111111111,ENERGY_MET
1_1_191_780_2019-02-07 15:19:03.813744,1-1-191-780,user-1471,,20.0,,7.685833333333333,ENERGY_MET
1_1_191_780_2019-02-08 15:12:36.929184,1-1-191-780,user-730,,56.98,,0.2563888888888889,ENERGY_MET
1_1_191_780_2019-02-11 15:36:21.456528,1-1-191-780,user-476,,16.65,,6.8438888888888885,ENERGY_MET
1_1_191_780_2019-02-12 15:23:24.629610,1-1-191-780,user-592,,41.28,,8.790277777777778,ENERGY_MET
1_1_191_780_2019-02-13 15:14:40.038064,1-1-191-780,user-1180,,12.0,,4.419444444444444,ENERGY_MET
1_1_191_780_2019-02-14 15:45:23.506418,1-1-191-780,user-526,,24.0,,5.4075,ENERGY_MET
1_1_191_780_2019-02-19 15:49:45.492116,1-1-191-780,user-630,,20.0,,4.629444444444444,ENERGY_MET
1_1_191_780_2019-02-20 15:21:24.970094,1-1-191-780,user-592,,41.28,,7.253055555555555,ENERGY_MET
1_1_191_780_2019-02-21 15:43:24.452046,1-1-191-780,user-554,,16.0,,0.3252777777777778,ENERGY_MET
1_1_191_780_2019-02-21 20:59:30.875685,1-1-191-780,user-383,,15.2,,0.0011111111111111111,ENERGY_MET
1_1_191_780_2019-02-22 15:21:15.701276,1-1-191-780,user-1332,,20.0,,3.4791666666666665,ENERGY_MET
1_1_191_780_2019-02-25 20:18:19.671894,1-1-191-780,user-531,,17.05,,1.0955555555555556,ENERGY_MET
1_1_191_780_2019-02-26 15:38:29.698233,1-1-191-780,user-611,,75.0,,0.006666666666666667,ENERGY_MET
1_1_191_782_2018-09-05 22:42:24.724901,1-1-191-782,,,,,,UNCLAIMED_NO_DATA
1_1_191_782_2018-09-06 18:43:47.452728,1-1-191-782,,,,,,UNCLAIMED_NO_DATA
1_1_191_782_2018-09-10 15:05:23.039160,1-1-191-782,,,,,,UNCLAIMED_NO_DATA
1_1_191_782_2018-09-13 15:24:55.637713,1-1-191-782,,,,,,UNCLAIMED_NO_DATA
1_1_191_782_2018-09-13 21:06:02.729638,1-1-191-782,,,,,,UNCLAIMED_NO_DATA
1_1_191_782_2018-09-17 14:48:47.263320,1-1-191-782,,,,,,UNCLAIMED_NO_DATA
1_1_191_782_2018-09-18 15:25:48.224336,1-1-191-782,,,,,,UNCLAIMED_NO_DATA
1_1_191_782_2018-09-19 15:28:34.959425,1-1-191-782,,,,,,UNCLAIMED_NO_DATA
1_1_191_782_2018-09-20 14:23:32.037487,1-1-191-782,,,,,,UNCLAIMED_NO_DATA
1_1_191_782_2018-09-21 15:31:46.120523,1-1-191-782,,,,,,UNCLAIMED_NO_DATA
1_1_191_782_2018-09-24 15:20:27.909952,1-1-191-782,user-171,,12.5,,,ENERGY_MET
1_1_191_782_2018-09-25 18:00:52.046976,1-1-191-782,,,,,,UNCLAIMED_NO_DATA
1_1_191_782_2018-09-25 19:43:55.279289,1-1-191-782,user-467,,21.25,,,ENERGY_MET
1_1_191_782_2018-09-26 15:10:40.348079,1-1-191-782,,,,,,UNCLAIMED_NO_DATA
1_1_191_782_2018-09-27 15:24:11.976832,1-1-191-782,,,,,,UNCLAIMED_NO_DATA
1_1_191_782_2018-09-27 20:25:12.285188,1-1-191-782,user-436,,32.0,,,ENERGY_MET
1_1_191_782_2018-10-01 15:27:16.313605,1-1-191-782,,,,,,UNCLAIMED_NO_DATA
1_1_191_782_2018-10-02 14:25:08.176387,1-1-191-782,,,,,,UNCLAIMED_NO_DATA
1_1_191_782_2018-10-03 15:21:33.128363,1-1-191-782,,,,,,UNCLAIMED_NO_DATA
1_1_191_782_2018-10-04 15:13:59.817032,1-1-191-782,user-331,,25.0,,,ENERGY_MET
1_1_191_782_2018-10-04 19:44:39.234264,1-1-191-782,,,,,,UNCLAIMED_NO_DATA
1_1_191_782_2018-10-05 15:39:48.204687,1-1-191-782,user-382,,24.0,,,ENERGY_MET
1_1_191_782_2018-10-08 14:43:29.905671,1-1-191-782,,,,,,UNCLAIMED_NO_DATA
1_1_191_782_2018-10-09 15:00:26.178869,1-1-191-782,user-466,,3.33,,6.532777777777778,ENERGY_MET
1_1_191_782_2018-10-10 14:53:12.385855,1-1-191-782,user-350,,24.0,,0.5947222222222223,ENERGY_MET
1_1_191_782_2018-10-11 14:58:15.597404,1-1-191-782,,,,,8.539444444444445,UNCLAIMED_NO_DATA
1_1_191_782_2018-10-15 14:58:34.780215,1-1-191-782,user-373,,16.65,,2.9080555555555554,ENERGY_MET
1_1_191_782_2018-10-16 15:19:38.321720,1-1-191-782,user-742,,12.0,,8.74638888888889,ENERGY_MET
1_1_191_782_2018-10-17 15:03:52.156424,1-1-191-782,user-756,,17.13,,7.285277777777778,ENERGY_MET
1_1_191_782_2018-10-18 15:13:35.072103,1-1-191-782,user-742,,8.0,,9.869444444444444,ENERGY_MET
1_1_191_782_2018-10-19 15:32:10.102512,1-1-191-782,,,,,6.159166666666667,UNCLAIMED_NO_DATA
1_1_191_782_2018-10-22 14:55:55.902561,1-1-191-782,user-410,,5.0,,7.1625,ENERGY_MET
1_1_191_782_2018-10-23 15:05:13.332426,1-1-191-782,user-342,,81.0,,0.10194444444444445,ENERGY_MET
1_1_191_782_2018-10-24 14:07:25.446296,1-1-191-782,user-826,,40.0,,0.001388888888888889,ENERGY_MET
1_1_191_782_2018-10-24 19:28:55.326818,1-1-191-782,,,,,1.6822222222222223,UNCLAIMED_NO_DATA
1_1_191_782_2018-10-25 14:34:05.240881,1-1-191-782,,,,,1.6088888888888888,UNCLAIMED_NO_DATA
1_1_191_782_2018-10-25 18:42:36.789207,1-1-191-782,,,,,3.046666666666667,UNCLAIMED_NO_DATA
1_1_191_782_2018-10-29 15:02:42.361059,1-1-191-782,user-436,,40.0,,4.823055555555555,ENERGY_MET
1_1_191_782_2018-10-30 14:46:56.307801,1-1-191-782,user-526,,16.0,,6.898611111111111,ENERGY_MET
1_1_191_782_2018-10-31 14:58:45.363122,1-1-191-782,user-756,,28.55,,0.4336111111111111,ENERGY_MET
1_1_191_782_2018-10-31 20:07:30.523270,1-1-191-782,user-331,,17.5,,1.2580555555555555,ENERGY_MET
